School_ID,Short_Name,Long_Name,Primary_Category,CPS_School_Profile,Website,School_Latitude,School_Longitude,Program_Type,Application_Requirements,Program_Selections
610141,RAVENSWOOD,Ravenswood Elementary School,ES,https://schoolinfo.cps.edu/schoolprofile/schooldetails.aspx?SchoolId=610141,https://www.ravenswoodelementary.org,41.960746,-87.670922,Magnet Cluster (Fine and Performing Arts),None,"Students who live within the school's attendance boundary can be enrolled automatically and do not have to apply. Contact the school for registration instructions.Students who live outside of the school's attendance boundary must submit a Choice Elementary Schools application between October and December. Available seats, if any, are filled via computerized lottery. Priority is given to applicants with a sibling who is currently enrolled in the school in grade K-7, and who will remain enrolled in the school for the coming school year."
610217,WARD J,James Ward Elementary School,ES,https://schoolinfo.cps.edu/schoolprofile/schooldetails.aspx?SchoolId=610217,https://www.jameswardschool.com,41.84398,-87.635356,Magnet Cluster (World Language),None,"Students who live within the school's attendance boundary can be enrolled automatically and do not have to apply. Contact the school for registration instructions.Students who live outside of the school's attendance boundary must submit a Choice Elementary Schools application between October and December. Available seats, if any, are filled via computerized lottery. Priority is given to applicants with a sibling who is currently enrolled in the school in grade K-7, and who will remain enrolled in the school for the coming school year."
610244,CLARK HS,Michele Clark Academic Prep Magnet High School,HS,https://schoolinfo.cps.edu/schoolprofile/schooldetails.aspx?SchoolId=610244,https://micheleclark.org,41.872885,-87.753325,Early College STEM,None.,"Eligible students are randomly selected by computerized lottery. The lottery is conducted in the following order: sibling, proximity, tiers."
400059,NORTH LAWNDALE - COLLINS HS,North Lawndale College Prep - Collins,HS,https://schoolinfo.cps.edu/schoolprofile/schooldetails.aspx?SchoolId=400059,https://www.nlcphs.org,41.864146,-87.700681,General Education,None,"Students are randomly selected by computerized lottery. The lottery is conducted in the following order: sibling, general."
610300,WESTCOTT,Oliver S Westcott Elementary School,ES,https://schoolinfo.cps.edu/schoolprofile/schooldetails.aspx?SchoolId=610300,https://westcott.cps.edu,41.748868,-87.634751,Open Enrollment,None,"Students who live within the school's attendance boundary can be enrolled automatically and do not have to apply. Contact the school for registration instructions.Students who live outside of the school's attendance boundary must submit a Choice Elementary Schools application between October and December. Available seats, if any, are filled via computerized lottery. Priority is given to applicants with a sibling who is currently enrolled in the school in grade K-7, and who will remain enrolled in the school for the coming school year."
610098,NOBEL,Alfred Nobel Elementary School,ES,https://schoolinfo.cps.edu/schoolprofile/schooldetails.aspx?SchoolId=610098,http://nobel.cps.edu/,41.906155,-87.729955,Open Enrollment,None,"Students who live within the school's attendance boundary can be enrolled automatically and do not have to apply. Contact the school for registration instructions.Students who live outside of the school's attendance boundary must submit a Choice Elementary Schools application between October and December. Available seats, if any, are filled via computerized lottery. Priority is given to applicants with a sibling who is currently enrolled in the school in grade K-7, and who will remain enrolled in the school for the coming school year."
609975,HAY,John Hay Elementary Community Academy,ES,https://schoolinfo.cps.edu/schoolprofile/schooldetails.aspx?SchoolId=609975,https://johnhayacademy.org,41.899171,-87.755813,Open Enrollment,None,"Students who live within the school's attendance boundary can be enrolled automatically and do not have to apply. Contact the school for registration instructions.Students who live outside of the school's attendance boundary must submit a Choice Elementary Schools application between October and December. Available seats, if any, are filled via computerized lottery. Priority is given to applicants with a sibling who is currently enrolled in the school in grade K-7, and who will remain enrolled in the school for the coming school year."
610006,HURLEY,Edward N Hurley Elementary School,ES,https://schoolinfo.cps.edu/schoolprofile/schooldetails.aspx?SchoolId=610006,http://hurley.cps.edu,41.766785,-87.719541,Magnet Cluster (Fine and Performing Arts/Dual Language),None,"Students who live within the school's attendance boundary can be enrolled automatically and do not have to apply. Contact the school for registration instructions.Students who live outside of the school's attendance boundary must submit a Choice Elementary Schools application between October and December. Available seats, if any, are filled via computerized lottery. Priority is given to applicants with a sibling who is currently enrolled in the school in grade K-7, and who will remain enrolled in the school for the coming school year."
610111,PALMER,John Palmer Elementary School,ES,https://schoolinfo.cps.edu/schoolprofile/schooldetails.aspx?SchoolId=610111,https://palmerpride.org,41.973289,-87.739213,Open Enrollment,None,"Students who live within the school's attendance boundary can be enrolled automatically and do not have to apply. Contact the school for registration instructions.Students who live outside of the school's attendance boundary must submit a Choice Elementary Schools application between October and December. Available seats, if any, are filled via computerized lottery. Priority is given to applicants with a sibling who is currently enrolled in the school in grade K-7, and who will remain enrolled in the school for the coming school year."
610122,PEIRCE,Helen Peirce International Studies ES,ES,https://schoolinfo.cps.edu/schoolprofile/schooldetails.aspx?SchoolId=610122,http://peirce.cps.edu,41.983456,-87.66585,Magnet Cluster (International Baccalaureate Primary/Middle Years),None,"Students who live within the school's attendance boundary can be enrolled automatically and do not have to apply. Contact the school for registration instructions.Students who live outside of the school's attendance boundary must submit a Choice Elementary Schools application between October and December. Available seats, if any, are filled via computerized lottery. Priority is given to applicants with a sibling who is currently enrolled in the school in grade K-7, and who will remain enrolled in the school for the coming school year."
610234,YATES,Richard Yates Elementary School,ES,https://schoolinfo.cps.edu/schoolprofile/schooldetails.aspx?SchoolId=610234,https://yateselementary.org,41.915039,-87.70028,Open Enrollment,None,"Students who live within the school's attendance boundary can be enrolled automatically and do not have to apply. Contact the school for registration instructions.Students who live outside of the school's attendance boundary must submit a Choice Elementary Schools application between October and December. Available seats, if any, are filled via computerized lottery. Priority is given to applicants with a sibling who is currently enrolled in the school in grade K-7, and who will remain enrolled in the school for the coming school year."
609938,GARY,Joseph E Gary Elementary School,ES,https://schoolinfo.cps.edu/schoolprofile/schooldetails.aspx?SchoolId=609938,http://www.gary.cps.edu,41.837065,-87.718697,Open Enrollment,None,"Students who live within the school's attendance boundary can be enrolled automatically and do not have to apply. Contact the school for registration instructions.Students who live outside of the school's attendance boundary must submit a Choice Elementary Schools application between October and December. Available seats, if any, are filled via computerized lottery. Priority is given to applicants with a sibling who is currently enrolled in the school in grade K-7, and who will remain enrolled in the school for the coming school year."
609875,DARWIN,Charles R Darwin Elementary School,ES,https://schoolinfo.cps.edu/schoolprofile/schooldetails.aspx?SchoolId=609875,http://www.darwinelementary.com,41.923323,-87.705413,Magnet Cluster (World Language/Dual Language),None,"Students who live within the school's attendance boundary can be enrolled automatically and do not have to apply. Contact the school for registration instructions.Students who live outside of the school's attendance boundary must submit a Choice Elementary Schools application between October and December. Available seats, if any, are filled via computerized lottery. Priority is given to applicants with a sibling who is currently enrolled in the school in grade K-7, and who will remain enrolled in the school for the coming school year."
609808,HALEY,Alex Haley Elementary Academy,ES,https://schoolinfo.cps.edu/schoolprofile/schooldetails.aspx?SchoolId=609808,https://www.alexhaleyacademy.com,41.68666,-87.633632,Magnet Cluster (Fine and Performing Arts),None,"Students who live within the school's attendance boundary can be enrolled automatically and do not have to apply. Contact the school for registration instructions.Students who live outside of the school's attendance boundary must submit a Choice Elementary Schools application between October and December. Available seats, if any, are filled via computerized lottery. Priority is given to applicants with a sibling who is currently enrolled in the school in grade K-7, and who will remain enrolled in the school for the coming school year."
610159,SCAMMON,Jonathan Y Scammon Elementary School,ES,https://schoolinfo.cps.edu/schoolprofile/schooldetails.aspx?SchoolId=610159,http://scammon.cps.edu,41.941678,-87.732179,Open Enrollment,None,"Students who live within the school's attendance boundary can be enrolled automatically and do not have to apply. Contact the school for registration instructions.Students who live outside of the school's attendance boundary must submit a Choice Elementary Schools application between October and December. Available seats, if any, are filled via computerized lottery. Priority is given to applicants with a sibling who is currently enrolled in the school in grade K-7, and who will remain enrolled in the school for the coming school year."
610096,NIGHTINGALE,Florence Nightingale Elementary School,ES,https://schoolinfo.cps.edu/schoolprofile/schooldetails.aspx?SchoolId=610096,http://nightingale.cps.edu,41.797714,-87.689139,Open Enrollment,None,"Students who live within the school's attendance boundary can be enrolled automatically and do not have to apply. Contact the school for registration instructions.Students who live outside of the school's attendance boundary must submit a Choice Elementary Schools application between October and December. Available seats, if any, are filled via computerized lottery. Priority is given to applicants with a sibling who is currently enrolled in the school in grade K-7, and who will remain enrolled in the school for the coming school year."
609981,HEARST,Phoebe Apperson Hearst Elementary School,ES,https://schoolinfo.cps.edu/schoolprofile/schooldetails.aspx?SchoolId=609981,https://www.hearst.cps.edu,41.808175,-87.745726,Open Enrollment,None,"Students who live within the school's attendance boundary can be enrolled automatically and do not have to apply. Contact the school for registration instructions.Students who live outside of the school's attendance boundary must submit a Choice Elementary Schools application between October and December. Available seats, if any, are filled via computerized lottery. Priority is given to applicants with a sibling who is currently enrolled in the school in grade K-7, and who will remain enrolled in the school for the coming school year."
610139,PULLMAN,George M Pullman Elementary School,ES,https://schoolinfo.cps.edu/schoolprofile/schooldetails.aspx?SchoolId=610139,https://pullmanschool.org,41.688819,-87.609431,Open Enrollment,None,"Students who live within the school's attendance boundary can be enrolled automatically and do not have to apply. Contact the school for registration instructions.Students who live outside of the school's attendance boundary must submit a Choice Elementary Schools application between October and December. Available seats, if any, are filled via computerized lottery. Priority is given to applicants with a sibling who is currently enrolled in the school in grade K-7, and who will remain enrolled in the school for the coming school year."
610215,MADERO,Francisco I Madero Middle School,MS,https://schoolinfo.cps.edu/schoolprofile/schooldetails.aspx?SchoolId=610215,https://cps.edu/madero,41.840957,-87.705064,Magnet Cluster (International Baccalaureate Middle Years),None,"Students who live within the school's attendance boundary can be enrolled automatically and do not have to apply. Contact the school for registration instructions.Students who live outside of the school's attendance boundary must submit a Choice Elementary Schools application between October and December. Available seats, if any, are filled via computerized lottery. Priority is given to applicants with a sibling who is currently enrolled in the school in grade K-7, and who will remain enrolled in the school for the coming school year."
610215,MADERO,Francisco I Madero Middle School,MS,https://schoolinfo.cps.edu/schoolprofile/schooldetails.aspx?SchoolId=610215,https://cps.edu/madero,41.840957,-87.705064,Open Enrollment,None,"Students who live within the school's attendance boundary can be enrolled automatically and do not have to apply. Contact the school for registration instructions.Students who live outside of the school's attendance boundary must submit a Choice Elementary Schools application between October and December. Available seats, if any, are filled via computerized lottery. Priority is given to applicants with a sibling who is currently enrolled in the school in grade K-7, and who will remain enrolled in the school for the coming school year."
610174,SHIELDS,James Shields Elementary School,ES,https://schoolinfo.cps.edu/schoolprofile/schooldetails.aspx?SchoolId=610174,http://shields.cps.edu,41.815909,-87.689647,Open Enrollment,None,"Students who live within the school's attendance boundary can be enrolled automatically and do not have to apply. Contact the school for registration instructions.Students who live outside of the school's attendance boundary must submit a Choice Elementary Schools application between October and December. Available seats, if any, are filled via computerized lottery. Priority is given to applicants with a sibling who is currently enrolled in the school in grade K-3, and who will remain enrolled in the school for the coming school year."
610245,DOUGLASS HS,Frederick A Douglass Academy High School,HS,https://schoolinfo.cps.edu/schoolprofile/schooldetails.aspx?SchoolId=610245,https://douglassacademy.org,41.890369,-87.767668,General Education,None,"Students are randomly selected by computerized lottery. The lottery is conducted in the following order: sibling, proximity, general."
609912,FARNSWORTH,James B Farnsworth Elementary School,ES,https://schoolinfo.cps.edu/schoolprofile/schooldetails.aspx?SchoolId=609912,http://www.farnsworthschool.com,41.97979,-87.766072,Open Enrollment,None,"Students who live within the school's attendance boundary can be enrolled automatically and do not have to apply. Contact the school for registration instructions.Students who live outside of the school's attendance boundary must submit a Choice Elementary Schools application between October and December. Available seats, if any, are filled via computerized lottery. Priority is given to applicants with a sibling who is currently enrolled in the school in grade K-7, and who will remain enrolled in the school for the coming school year."
609973,ZAPATA,Emiliano Zapata Elementary Academy,ES,https://schoolinfo.cps.edu/schoolprofile/schooldetails.aspx?SchoolId=609973,http://zapata.cps.edu,41.841394,-87.734313,Open Enrollment,None,"Students who live within the school's attendance boundary can be enrolled automatically and do not have to apply. Contact the school for registration instructions.Students who live outside of the school's attendance boundary must submit a Choice Elementary Schools application between October and December. Available seats, if any, are filled via computerized lottery. Priority is given to applicants with a sibling who is currently enrolled in the school in grade K-7, and who will remain enrolled in the school for the coming school year."
610354,NORTH RIVER,North River Elementary School,ES,https://schoolinfo.cps.edu/schoolprofile/schooldetails.aspx?SchoolId=610354,https://cps.edu/northriver,41.961721,-87.707151,Open Enrollment,None,"This school does not have an attendance boundary. Students must submit a Choice Elementary Schools application between October and December. Available seats, if any, are filled via computerized lottery. Priority is given to applicants with a sibling who is currently enrolled in the school in grade K-7, and who will remain enrolled in the school for the coming school year."
609866,COONLEY,John C Coonley Elementary School,ES,https://schoolinfo.cps.edu/schoolprofile/schooldetails.aspx?SchoolId=609866,http://coonley.cps.edu,41.955553,-87.683765,Open Enrollment,None,"Students who live within the school's attendance boundary can be enrolled automatically and do not have to apply. Contact the school for registration instructions.Students who live outside of the school's attendance boundary must submit a Choice Elementary Schools application between October and December. Available seats, if any, are filled via computerized lottery. Priority is given to applicants with a sibling who is currently enrolled in the school in grade K-7, and who will remain enrolled in the school for the coming school year."
609866,COONLEY,John C Coonley Elementary School,ES,https://schoolinfo.cps.edu/schoolprofile/schooldetails.aspx?SchoolId=609866,http://coonley.cps.edu,41.955553,-87.683765,Selective Enrollment (Regional Gifted Center),"An admissions test is required. Students applying to grades 1-4 do not have minimum eligibility requirements in order to be tested. Students applying to grades 5-8 must meet the following minimum eligibility requirements:<General Education/504 Plan Students:Minimum percentile of 60 in both reading and math on the NWEA MAP.IEP Students: Minimum percentile of 50 in one subject (reading or math), and minimum percentile of 40 in the other subject on the NWEA MAP.","Students are selected based on their admissions exam score. At the entry-level grade, the first 30 percent of the seats are filled by rank ordering the exam scores. The remaining seats at the entry-level grade are equally distributed among the four tiers, and are filled in rank order by the top-scoring students in each tier. For all grades above the entry-level grades, seats are filled by the top-scoring students in rank order. There is no sibling preference."
610086,MOUNT VERNON,Mount Vernon Elementary School,ES,https://schoolinfo.cps.edu/schoolprofile/schooldetails.aspx?SchoolId=610086,https://mtvernon.cps.edu,41.701952,-87.647652,Open Enrollment,None,"Students who live within the school's attendance boundary can be enrolled automatically and do not have to apply. Contact the school for registration instructions.Students who live outside of the school's attendance boundary must submit a Choice Elementary Schools application between October and December. Available seats, if any, are filled via computerized lottery. Priority is given to applicants with a sibling who is currently enrolled in the school in grade K-7, and who will remain enrolled in the school for the coming school year."
609876,DAVIS N,Nathan S Davis Elementary School,ES,https://schoolinfo.cps.edu/schoolprofile/schooldetails.aspx?SchoolId=609876,http://nathansdavis.cps.edu,41.821852,-87.700202,Open Enrollment,None,"Students who live within the school's attendance boundary can be enrolled automatically and do not have to apply. Contact the school for registration instructions.Students who live outside of the school's attendance boundary must submit a Choice Elementary Schools application between October and December. Available seats, if any, are filled via computerized lottery. Priority is given to applicants with a sibling who is currently enrolled in the school in grade K-7, and who will remain enrolled in the school for the coming school year."
400075,U OF C - DONOGHUE,University of Chicago - Donoghue,ES,https://schoolinfo.cps.edu/schoolprofile/schooldetails.aspx?SchoolId=400075,https://www.uchicagocharter.org,41.827726,-87.608501,General Education,n/a,n/a
610539,CAMRAS,Marvin Camras Elementary School,ES,https://schoolinfo.cps.edu/schoolprofile/schooldetails.aspx?SchoolId=610539,http://camras.cps.edu/,41.934931,-87.770127,Magnet Cluster (Children's Engineering),None,"Students who live within the school's attendance boundary can be enrolled automatically and do not have to apply. Contact the school for registration instructions.Students who live outside of the school's attendance boundary must submit a Choice Elementary Schools application between October and December. Available seats, if any, are filled via computerized lottery. Priority is given to applicants with a sibling who is currently enrolled in the school in grade K-7, and who will remain enrolled in the school for the coming school year."
609933,GALE,Stephen F Gale Elementary Community Academy,ES,https://schoolinfo.cps.edu/schoolprofile/schooldetails.aspx?SchoolId=609933,https://galemathscience.org,42.021091,-87.671939,Open Enrollment,None,"Students who live within the school's attendance boundary can be enrolled automatically and do not have to apply. Contact the school for registration instructions.Students who live outside of the school's attendance boundary must submit a Choice Elementary Schools application between October and December. Available seats, if any, are filled via computerized lottery. Priority is given to applicants with a sibling who is currently enrolled in the school in grade K-7, and who will remain enrolled in the school for the coming school year."
609773,AGASSIZ,Louis A Agassiz Elementary School,ES,https://schoolinfo.cps.edu/schoolprofile/schooldetails.aspx?SchoolId=609773,http://agassizschool.org,41.934126,-87.656229,Magnet Cluster,None,"Students who live within the school's attendance boundary can be enrolled automatically and do not have to apply. Contact the school for registration instructions.Students who live outside of the school's attendance boundary must submit a Choice Elementary Schools application between October and December. Available seats, if any, are filled via computerized lottery. Priority is given to applicants with a sibling who is currently enrolled in the school in grade K-7, and who will remain enrolled in the school for the coming school year."
610040,LLOYD,Henry D Lloyd Elementary School,ES,https://schoolinfo.cps.edu/schoolprofile/schooldetails.aspx?SchoolId=610040,https://lloydschool.org,41.918814,-87.748515,Open Enrollment,None,"Students who live within the school's attendance boundary can be enrolled automatically and do not have to apply. Contact the school for registration instructions.Students who live outside of the school's attendance boundary must submit a Choice Elementary Schools application between October and December. Available seats, if any, are filled via computerized lottery. Priority is given to applicants with a sibling who is currently enrolled in the school in grade K-4, and who will remain enrolled in the school for the coming school year."
609935,GALLISTEL,Matthew Gallistel Elementary Language Academy,ES,https://schoolinfo.cps.edu/schoolprofile/schooldetails.aspx?SchoolId=609935,http://gallistel.cps.edu/,41.706801,-87.535175,Magnet with Boundary (World Language),None,"Students must submit a Choice Elementary Schools application between October and December. Applicants are selected by computerized lottery. Priority is given to applicants with a sibling who is currently enrolled in the school in grade K-7, and who will remain enrolled in the school for the coming school year. After siblings are accommodated, 40% of remaining seats for the entry-grade level are allocated for applicants who live within a 1.5 mile radius of the school, and remaining entry-grade level seats are evenly distributed among the four socio-economic tiers. For all grades other than the entry-grade level, seats remaining after siblings are accommodated are filled through a general computerized lottery."
610195,SUTHERLAND,Elizabeth H Sutherland Elementary School,ES,https://schoolinfo.cps.edu/schoolprofile/schooldetails.aspx?SchoolId=610195,http://sutherland.cps.edu,41.711445,-87.676821,Magnet Cluster,None,"Students who live within the school's attendance boundary can be enrolled automatically and do not have to apply. Contact the school for registration instructions.Students who live outside of the school's attendance boundary must submit a Choice Elementary Schools application between October and December. Available seats, if any, are filled via computerized lottery. Priority is given to applicants with a sibling who is currently enrolled in the school in grade K-7, and who will remain enrolled in the school for the coming school year."
610195,SUTHERLAND,Elizabeth H Sutherland Elementary School,ES,https://schoolinfo.cps.edu/schoolprofile/schooldetails.aspx?SchoolId=610195,http://sutherland.cps.edu,41.711445,-87.676821,Open Enrollment,None,"Students who live within the school's attendance boundary can be enrolled automatically and do not have to apply. Contact the school for registration instructions.Students who live outside of the school's attendance boundary must submit a Choice Elementary Schools application between October and December. Available seats, if any, are filled via computerized lottery. Priority is given to applicants with a sibling who is currently enrolled in the school in grade K-7, and who will remain enrolled in the school for the coming school year."
610034,LAWNDALE,Lawndale Elementary Community Academy,ES,https://schoolinfo.cps.edu/schoolprofile/schooldetails.aspx?SchoolId=610034,https://lawndalepanthers.org,41.86296,-87.712957,Open Enrollment,None,"Students who live within the school's attendance boundary can be enrolled automatically and do not have to apply. Contact the school for registration instructions.Students who live outside of the school's attendance boundary must submit a Choice Elementary Schools application between October and December. Available seats, if any, are filled via computerized lottery. Priority is given to applicants with a sibling who is currently enrolled in the school in grade K-7, and who will remain enrolled in the school for the coming school year."
610173,SHERWOOD,Jesse Sherwood Elementary School,ES,https://schoolinfo.cps.edu/schoolprofile/schooldetails.aspx?SchoolId=610173,https://sherwood.cps.edu,41.7908,-87.632279,Open Enrollment,None,"Students who live within the school's attendance boundary can be enrolled automatically and do not have to apply. Contact the school for registration instructions.Students who live outside of the school's attendance boundary must submit a Choice Elementary Schools application between October and December. Available seats, if any, are filled via computerized lottery. Priority is given to applicants with a sibling who is currently enrolled in the school in grade K-7, and who will remain enrolled in the school for the coming school year."
610129,PICKARD,Josiah Pickard Elementary School,ES,https://schoolinfo.cps.edu/schoolprofile/schooldetails.aspx?SchoolId=610129,http://www.pickard.cps.edu,41.8529,-87.683291,Open Enrollment,None,"Students who live within the school's attendance boundary can be enrolled automatically and do not have to apply. Contact the school for registration instructions.Students who live outside of the school's attendance boundary must submit a Choice Elementary Schools application between October and December. Available seats, if any, are filled via computerized lottery. Priority is given to applicants with a sibling who is currently enrolled in the school in grade K-7, and who will remain enrolled in the school for the coming school year."
609969,HARTE,Bret Harte Elementary School,ES,https://schoolinfo.cps.edu/schoolprofile/schooldetails.aspx?SchoolId=609969,http://www.harte.cps.edu,41.793447,-87.586855,Open Enrollment,None,"Students who live within the school's attendance boundary can be enrolled automatically and do not have to apply. Contact the school for registration instructions.Students who live outside of the school's attendance boundary must submit a Choice Elementary Schools application between October and December. Available seats, if any, are filled via computerized lottery. Priority is given to applicants with a sibling who is currently enrolled in the school in grade K-7, and who will remain enrolled in the school for the coming school year."
609920,KANOON,Gerald Delgado Kanoon Elementary Magnet School,ES,https://schoolinfo.cps.edu/schoolprofile/schooldetails.aspx?SchoolId=609920,https://kanoonmagnet.com,41.850771,-87.705112,Magnet with Boundary (World Language),None,"Students who live within the school's attendance boundary can be enrolled automatically and do not have to apply. Contact the school for registration instructions.Students who live outside of the school's attendance boundary must submit a Choice Elementary Schools application between October and December. Available seats, if any, are filled via computerized lottery. Priority is given to applicants with a sibling who is currently enrolled in the school in grade K-7, and who will remain enrolled in the school for the coming school year."
400151,LEARN - 7,L.E.A.R.N. Charter School - 7th Campus,ES,https://schoolinfo.cps.edu/schoolprofile/schooldetails.aspx?SchoolId=400151,http://www.learncharter.org,41.88741,-87.701397,General Education,n/a,n/a
610126,PERSHING,John J Pershing Elementary Humanities Magnet,ES,https://schoolinfo.cps.edu/schoolprofile/schooldetails.aspx?SchoolId=610126,https://pershingcps.org,41.836527,-87.618338,Magnet with Boundary,None,"Students who live within the school's attendance boundary can be enrolled automatically and do not have to apply. Contact the school for registration instructions.Students who live outside of the school's attendance boundary must submit a Choice Elementary Schools application between October and December. Available seats, if any, are filled via computerized lottery. Priority is given to applicants with a sibling who is currently enrolled in the school in grade K-7, and who will remain enrolled in the school for the coming school year."
609963,HAMILTON,Alexander Hamilton Elementary School,ES,https://schoolinfo.cps.edu/schoolprofile/schooldetails.aspx?SchoolId=609963,https://hamiltoncps.org,41.94522,-87.670865,Magnet Cluster (Fine and Performing Arts),None,"Students who live within the school's attendance boundary can be enrolled automatically and do not have to apply. Contact the school for registration instructions.Students who live outside of the school's attendance boundary must submit a Choice Elementary Schools application between October and December. Available seats, if any, are filled via computerized lottery. Priority is given to applicants with a sibling who is currently enrolled in the school in grade K-7, and who will remain enrolled in the school for the coming school year."
610147,ROGERS,Philip Rogers Elementary School,ES,https://schoolinfo.cps.edu/schoolprofile/schooldetails.aspx?SchoolId=610147,https://philiprogersschool.org,42.015265,-87.697185,Open Enrollment,None,"Students who live within the school's attendance boundary can be enrolled automatically and do not have to apply. Contact the school for registration instructions.Students who live outside of the school's attendance boundary must submit a Choice Elementary Schools application between October and December. Available seats, if any, are filled via computerized lottery. Priority is given to applicants with a sibling who is currently enrolled in the school in grade K-7, and who will remain enrolled in the school for the coming school year."
610010,JAHN,Friedrich L. Jahn Elementary of the Fine Arts,ES,https://schoolinfo.cps.edu/schoolprofile/schooldetails.aspx?SchoolId=610010,http://jahnschool.com,41.939247,-87.67581,Magnet Cluster (Fine and Performing Arts),None,"Students who live within the school's attendance boundary can be enrolled automatically and do not have to apply. Contact the school for registration instructions.Students who live outside of the school's attendance boundary must submit a Choice Elementary Schools application between October and December. Available seats, if any, are filled via computerized lottery. Priority is given to applicants with a sibling who is currently enrolled in the school in grade K-7, and who will remain enrolled in the school for the coming school year."
